BARKOD_GUNCEL;GLN_GUNCEL;ADET;MF
8699546370580;8680001597178;60;6
8699546370580;8680001213641;15;1
8699546370580;8680001484843;1;0
8699546370580;8680001625413;3;0
8699546370580;8680001231041;2;0
8699546370580;8680001223862;5;0
8699546370580;8680001291175;1;0
8699546370580;8680001234080;2;0
8699546370580;8680001628360;2;0
8699546370580;8680001174171;1;0
8699546370580;8680001478682;4;0
8699546370580;8680001510658;30;2
8699546370580;8680001212569;120;12
8699546370580;8680001183005;120;12
8699546370580;8680001673407;120;12
8699546370580;8680001431083;5;0
8699546370580;8680001572762;15;1
8699546370580;8680001289301;1;0
8699546370580;8680001507245;3;0
8699546370580;8680001635047;15;1
8699546370580;8680001264315;15;1
8699546370580;8680001454129;100;10
8699546370580;8680001274703;15;1
8699546370580;8680001679898;60;6
8699546370580;8680001297450;15;1
8699546370580;8680001266982;15;1
8699546370580;8680001621835;120;12
8699546370580;8680001210633;60;6
8699546370580;8680001696536;15;1
8699546370580;8680001636037;15;1
8699546370580;8680001161027;1;0
8699546370580;8680001170791;30;2
8699546370580;8680001170104;15;1
8699546370580;8680001679539;15;1
8699546370580;8680001425372;300;30
8699546370580;8680001234615;15;1
8699546370580;8680001247646;2;0
8699546370580;8680001249633;100;10
8699546370580;8680001224753;120;12
8699546370580;8680001185375;15;1
8699546370580;8680001383764;30;2
8699546370580;8680001298419;15;1
8699546370580;8680001298440;2;0
8699546370580;8680001188970;5;0
8699546370580;8680001635047;30;2
8699546370580;8680001625642;15;1
8699546370580;8680001189816;30;2
8699546370580;8680001278473;60;6
8699546370580;8680001189397;5;0
8699546370580;8680001463343;15;1
8699546370580;8680001647095;3;0
8699546370580;8680001223305;15;1
8699546370580;8680001424023;300;30
8699546370580;8680001185627;5;0
8699546370580;8680001238484;60;6
8699546370580;8680001225729;1;0
8699546370580;8680001624331;60;6
8699546370580;8680001226344;60;6
8699546370580;8680001635047;30;2
8699546370580;8680001174072;15;1
8699546370580;8680001509287;2;0
8699546370580;8680001647316;5;0
8699546370580;8680001264315;15;1
8699546370580;8680001534036;180;18
8699546370580;8680001554157;60;6
8699546370580;8680001248322;2;0
8699546370580;8680001429219;1;0
8699546370580;8680001219001;60;6
8699546370580;8680001296552;60;6
8699546370580;8680001627561;15;1
8699546370580;8680001299478;5;0
8699546370580;8680001418015;15;1
8699546370580;8680001217076;3;0
8699546370580;8680001618040;5;0
8699546370412;8680001198115;3;0
8699546370412;8680001461646;1;0
8699546370412;8680001174546;1;0
8699546370412;8680001490851;2;0
8699546370412;8680001447954;2;0
8699546370412;8680001236343;15;1
8699546370412;8680001275151;2;0
8699546370412;8680001661091;15;1
8699546370412;8680001189816;30;2
8699546370412;8680001228676;4;0
8699546370412;8680001676125;15;1
8699546370412;8680001212569;120;12
8699546370412;8680001673407;60;6
8699546370412;8680001673575;5;0
8699546370412;8680001425372;50;5
8699546370412;8680001425372;50;5
8699546370412;8680001183814;2;0
8699546370412;8680001535453;1;0
8699546370412;8680001466047;1;0
8699546370412;8680001506101;3;0
8699546370412;8680001572571;1;0
8699546370412;8680001280940;1;0
8699546370412;8680001628360;2;0
8699546370412;8680001425372;100;10
8699546370412;8680001597178;15;1
8699546370412;8680001183005;100;10
8699546370412;8680001572762;15;1
8699546370412;8680001648023;3;0
8699546370412;8680001264315;15;1
8699546370412;8680001510658;15;1
8699546370412;8680001213368;15;1
8699546370412;8680001622467;75;5
8699546370412;8680001241583;2;0
8699546370412;8680001161027;1;0
8699546370412;8680001249633;30;2
8699546370412;8680001224753;60;6
8699546370412;8680001621835;60;6
8699546370412;8680001213368;15;1
8699546370412;8680001500901;2;0
8699546370412;8680001189816;30;2
8699546370412;8680001238484;60;6
8699546370412;8680001624331;30;2
8699546370412;8680001459209;1;0
8699546370412;8680001496310;15;1
8699546370412;8680001554157;15;1
8699546370412;8680001572571;1;0
8699546370412;8680001508570;40;6
8699546370412;8680001203123;30;2
8699546370412;8680001647095;5;0
8699546358823;8680001597178;10;1
8699546358823;8680001654642;1;0
8699546358823;8680001628360;1;0
8699546358823;8680001661091;1;0
8699546358823;8680001189816;3;0
8699546358823;8680001515479;1;0
8699546358823;8680001217410;50;5
8699546358823;8680001217410;50;5
8699546358823;8680001647095;1;0
8699546358823;8680001673407;20;2
8699546358823;8680001495054;1;0
8699546358823;8680001183005;10;1
8699546358823;8680001224753;20;2
8699546358823;8680001224753;10;1
8699546358823;8680001239771;1;0
8699546358823;8680001274703;10;1
8699546358823;8680001425372;100;10
8699546358823;8680001189816;3;0
8699546358823;8680001624331;5;0
8699546358823;8680001185528;1;0
8699546358700;8680001241958;1;0
8699546358700;8680001179114;10;1
8699546358700;8680001661091;1;0
8699546358700;8680001189816;3;0
8699546358700;8680001212569;10;1
8699546358700;8680001673407;20;2
8699546358700;8680001673407;10;1
8699546358700;8680001185627;1;0
8699546358700;8680001463725;10;1
8699546358700;8680001597178;3;0
8699546358700;8680001228614;1;0
8699546358700;8680001253500;1;0
8699546358700;8680001199693;1;0
8699546358700;8680001232338;1;0
8699546358700;8680001535453;1;0
8699546358700;8680001425372;100;10
8699546358700;8680001569595;1;0
8699546358700;8680001249633;40;4
8699546358700;8680001224753;20;2
8699546358700;8680001621835;3;0
8699546358700;8680001453221;1;0
8699546358700;8680001189816;3;0
8699546358700;8680001449446;20;2
8699546358700;8680001624331;20;2
8699546358700;8680001507245;1;0
8699546358700;8680001496310;10;1
8699546358700;8680001424948;1;0
8699546358700;8680001217410;100;10
8699546358700;8680001291038;5;0
8699546358700;8680001209057;1;0
8699546350223;8680001332977;2;0
8699546350223;8680001174621;1;0
8699546350223;8680001198115;3;0
8699546350223;8680001281589;1;0
8699546350223;8680001235407;3;0
8699546350223;8680001172047;2;0
8699546350223;8680001270972;80;8
8699546350223;8680001270972;20;2
8699546350223;8680001190317;2;0
8699546350223;8680001236343;10;1
8699546350223;8680001161027;1;0
8699546350223;8680001253388;1;0
8699546350223;8680001601226;3;0
8699546350223;8680001601226;2;0
8699546350223;8680001521159;10;1
8699546350223;8680001628360;1;0
8699546350223;8680001259632;1;0
8699546350223;8680001572571;1;0
8699546350223;8680001177530;1;0
8699546350223;8680001174621;2;0
8699546350223;8680001661091;15;2
8699546350223;8680001468836;15;2
8699546350223;8680001537099;15;2
8699546350223;8680001649754;10;1
8699546350223;8680001286737;2;0
8699546350223;8680001248322;1;0
8699546350223;8680001676125;10;1
8699546350223;8680001487363;1;0
8699546350223;8680001199693;1;0
8699546350223;8680001210817;3;0
8699546350223;8680001637331;20;2
8699546350223;8680001220250;2;0
8699546350223;8680001653201;10;1
8699546350223;8680001210633;10;1
8699546350223;8680001224753;2;0
8699546350223;8680001212569;60;8
8699546350223;8680001510658;15;2
8699546350223;8680001210558;3;0
8699546350223;8680001625338;15;2
8699546350223;8680001285082;2;0
8699546350223;8680001673407;15;2
8699546350223;8680001673575;10;1
8699546350223;8680001253371;3;0
8699546350223;8680001209057;3;0
8699546350223;8680001658008;10;1
8699546350223;8680001427185;10;1
8699546350223;8680001235407;20;2
8699546350223;8680001447954;1;0
8699546350223;8680001266869;1;0
8699546350223;8680001533992;2;0
8699546350223;8680001213719;1;0
8699546350223;8680001597420;1;0
8699546350223;8680001445172;10;1
8699546350223;8680001646739;10;1
8699546350223;8680001183005;30;4
8699546350223;8680001203369;1;0
8699546350223;8680001235407;15;2
8699546350223;8680001487363;2;0
8699546350223;8680001572762;15;1
8699546350223;8680001635047;20;2
8699546350223;8680001174690;1;0
8699546350223;8680001248322;3;0
8699546350223;8680001264315;10;1
8699546350223;8680001647064;10;1
8699546350223;8680001696536;15;2
8699546350223;8680001210633;30;4
8699546350223;8680001231041;2;0
8699546350223;8680001625086;10;1
8699546350223;8680001213719;1;0
8699546350223;8680001376681;1;0
8699546350223;8680001170104;10;1
8699546350223;8680001213719;1;0
8699546350223;8680001425372;100;13
8699546350223;8680001234615;10;1
8699546350223;8680001278473;1;0
8699546350223;8680001249633;30;4
8699546350223;8680001548293;2;0
8699546350223;8680001175086;2;0
8699546350223;8680001224753;60;8
8699546350223;8680001424023;300;42
8699546350223;8680001183722;1;0
8699546350223;8680001383764;20;2
8699546350223;8680001672844;10;1
8699546350223;8680001447954;1;0
8699546350223;8680001188970;1;0
8699546350223;8680001471980;2;0
8699546350223;8680001219711;10;1
8699546350223;8680001198115;3;0
8699546350223;8680001376681;1;0
8699546350223;8680001185627;10;1
8699546350223;8680001238484;15;2
8699546350223;8680001624942;10;1
8699546350223;8680001293551;1;0
8699546350223;8680001274826;10;1
8699546350223;8680001215560;1;0
8699546350223;8680001227181;2;0
8699546350223;8680001363186;1;0
8699546350223;8680001217410;300;40
8699546350223;8680001241378;3;0
8699546350223;8680001534036;15;2
8699546350223;8680001429219;1;0
8699546350223;8680001241378;1;0
8699546350223;8680001678297;15;2
8699546350223;8680001442393;2;0
8699546350230;8680001404575;2;0
8699546350230;8680001235407;2;0
8699546350230;8680001161027;1;0
8699546350230;8680001601226;3;0
8699546350230;8680001511358;1;0
8699546350230;8680001254712;1;0
8699546350230;8680001628360;1;0
8699546350230;8680001209057;1;0
8699546350230;8680001489978;1;0
8699546350230;8680001267026;1;0
8699546350230;8680001661091;10;1
8699546350230;8680001676125;10;1
8699546350230;8680001487363;1;0
8699546350230;8680001489978;1;0
8699546350230;8680001296019;1;0
8699546350230;8680001224753;2;0
8699546350230;8680001212569;80;12
8699546350230;8680001210558;2;0
8699546350230;8680001503513;2;0
8699546350230;8680001673407;20;2
8699546350230;8680001381906;2;0
8699546350230;8680001213368;10;1
8699546350230;8680001673575;10;1
8699546350230;8680001416684;1;0
8699546350230;8680001425372;100;15
8699546350230;8680001625185;10;1
8699546350230;8680001294657;1;0
8699546350230;8680001218646;2;0
8699546350230;8680001225996;2;0
8699546350230;8680001235407;30;3
8699546350230;8680001183005;40;6
8699546350230;8680001490851;3;0
8699546350230;8680001266869;1;0
8699546350230;8680001291991;10;1
8699546350230;8680001187867;2;0
8699546350230;8680001212736;2;0
8699546350230;8680001597420;1;0
8699546350230;8680001564194;1;0
8699546350230;8680001295869;10;1
8699546350230;8680001463343;3;0
8699546350230;8680001293551;1;0
8699546350230;8680001174171;1;0
8699546350230;8680001425372;100;15
8699546350230;8680001597178;40;6
8699546350230;8680001638208;10;1
8699546350230;8680001572762;10;1
8699546350230;8680001174690;1;0
8699546350230;8680001489978;1;0
8699546350230;8680001235407;40;6
8699546350230;8680001696536;10;1
8699546350230;8680001213719;1;0
8699546350230;8680001213719;1;0
8699546350230;8680001221936;1;0
8699546350230;8680001278473;1;0
8699546350230;8680001249633;40;6
8699546350230;8680001175086;2;0
8699546350230;8680001224753;40;6
8699546350230;8680001383764;10;1
8699546350230;8680001447954;10;1
8699546350230;8680001188970;1;0
8699546350230;8680001174171;1;0
8699546350230;8680001266982;2;0
8699546350230;8680001198115;3;0
8699546350230;8680001210817;5;0
8699546350230;8680001238484;40;6
8699546350230;8680001624331;20;3
8699546350230;8680001624331;20;3
8699546350230;8680001217076;1;0
8699546350230;8680001293551;1;0
8699546350230;8680001628360;1;0
8699546350230;8680001274826;2;0
8699546350230;8680001678297;20;2
8699546350230;8680001424023;200;33
8699546350230;8680001622818;40;6
8699546350230;8680001188970;1;0
8699546350230;8680001290963;1;0
8699546350230;8680001220045;1;0
8699546350230;8680001496310;10;1
8699546350230;8680001239696;1;0
8699546350230;8680001363186;1;0
8699546350230;8680001217410;200;30
8699546350230;8680001241378;3;0
8699546350230;8680001534036;80;12
8699546350230;8680001554157;10;1
8699546350230;8680001241378;1;0
8699546350230;8680001178506;2;0
8699546350230;8680001219001;10;1
8699546350230;8680001221882;1;0
8699546350230;8680001203123;40;4
8699546350230;8680001647095;5;0
8699546020447;8680001259632;3;0
8699546020447;8680001515479;1;0
8699546020447;8680001465255;12;1
8699546020447;8680001217410;180;15
8699546020447;8680001275151;12;1
8699546020447;8680001211326;1;0
8699546020447;8680001647095;1;0
8699546020447;8680001216277;2;0
8699546020447;8680001231041;3;0
8699546020447;8680001183302;2;0
8699546020447;8680001278534;3;0
8699546020447;8680001285082;12;1
8699546020447;8680001559633;12;1
8699546020447;8680001212958;3;0
8699546020447;8680001419487;12;1
8699546020447;8680001488612;12;1
8699546020447;8680001105632;48;4
8699546020447;8680001173914;12;1
8699546020447;8680001209897;12;1
8699546020447;8680001661619;3;0
8699546020447;8680001226245;12;1
8699546020447;8680001653201;12;1
8699546020447;8680001197705;2;0
8699546020447;8680001185894;12;1
8699546020447;8680001637331;24;2
8699546020447;8680001531011;120;10
8699546020447;8680001501632;12;1
8699546020447;8680001238897;12;1
8699546020447;8680001635047;60;5
8699546020447;8680001292820;60;5
8699546020447;8680001617845;24;2
8699546020447;8680001381227;120;10
8699546020447;8680001164325;12;1
8699546020447;8680001467495;12;1
8699546020447;8680001649785;12;1
8699546020447;8680001453801;12;1
8699546020447;8680001236343;12;1
8699546020447;8680001673575;12;1
8699546020447;8680001510658;1;0
8699546020447;8680001625413;2;0
8699546020447;8680001219704;12;1
8699546020447;8680001510658;12;1
8699546020447;8680001231041;5;0
8699546020447;8680001183814;12;1
8699546020447;8680001250554;12;1
8699546020447;8680001222698;12;1
8699546020447;8680001266944;3;0
8699546020447;8680001597420;5;0
8699546020447;8680001237296;12;1
8699546020447;8680001398492;12;1
8699546020447;8680001679898;12;1
8699546020447;8680001647095;1;0
8699546020447;8680001183586;12;1
8699546020447;8680001236961;2;0
8699546020447;8680001363186;3;0
8699546020447;8680001640232;2;0
8699546020447;8680001625185;12;1
8699546020447;8680001257720;5;0
8699546020447;8680001661091;80;10
8699546020447;8680001424023;720;60
8699546020447;8680001468836;80;10
8699546020447;8680001424023;1680;140
8699546020447;8680001537099;80;10
8699546020447;8680001237296;12;1
8699546020447;8680001472048;400;50
8699546020447;8680001424023;120;10
8699546020447;8680001424023;60;5
8699546020447;8680001424023;120;10
8699546020447;8680001424023;60;5
8699546020447;8680001424023;36;3
8699546020447;8680001622818;400;50
8699546020447;8680001183999;400;50
8699546020447;8680001640232;12;1
8699546020447;8680001170791;12;1
8699546020447;8680001186624;3;0
8699546020447;8680001619924;24;2
8699546020447;8680001189816;80;10
8699546020447;8680001424948;6;0
8699546020447;8680001424023;240;20
8699546020447;8680001293780;30;2
8699546020447;8680001687305;1;0
8699546020447;8680001627561;12;1
8699546020447;8680001257720;3;0
8699546020447;8680001179114;24;2
8699546020447;8680001216277;2;0
8699546020447;8680001184965;3;0
8699546020447;8680001625413;3;0
8699546020447;8680001510658;120;15
8699546020447;8680001183005;400;50
8699546020447;8680001212569;400;50
8699546020447;8680001462421;12;1
8699546020447;8680001666379;80;10
8699546020447;8680001625338;80;10
8699546020447;8680001220045;12;1
8699546020447;8680001375899;12;1
8699546020447;8680001188970;5;0
8699546020447;8680001626564;12;1
8699546020447;8680001515479;12;1
8699546020447;8680001673407;80;10
8699546020447;8680001288618;24;2
8699546020447;8680001489978;80;10
8699546020447;8680001490851;12;1
8699546020447;8680001572762;80;10
